state_id,name,code,zip,
56,'Los Cachos  Tejerias','0244','2119',
56,'Los Caobos  Maracay','0243','2101',
56,'Los Caobos  Turmero','0244','2115',
56,'Los Cerritos  El Consejo','0244','2118',
56,'Los Chaguaramos  Maracay','0243','2103',
56,'Los Cocos  Cagua','0244','2122',
56,'Los Cocos  Maracay','0243','2103',
56,'Los Colorados  Villa de Cura','0244','2126',
56,'Los Galpones  Maracay','0243','2104',
56,'Los Hornos  Palo Negro','0243','2117',
56,'Los Jabillos  Maracay','0243','2103',
56,'Los Jabillos  Tejerias','0244','2119',
56,'Los Manguitos  Santa Cruz','0243','2123',
56,'Los Manguitos  Santa Cruz','0243','2123',
56,'Los Naranjos  Maracay','0243','2102',
56,'Los Naranjos  Palo Negro','0243','2117',
56,'Los N¡speros  Maracay','0243','2103',
56,'Los N¡speros  Turmero','0244','2115',
56,'Los Overos  Turmero','0244','2115',
56,'Los Pinos  Maracay','0243','2104',
56,'Los Proceres  Maracay','0243','2103',
56,'Los Rauceos  El Limón, Maracay','0243','2105',
56,'Los Rosales  Maracay','0243','2102',
56,'Los Samanes  Maracay','0243','2104',
56,'Los Tanques  La Victoria','0244','2121',
56,'Los Tubos  Maracay','0243','2104',
56,'Lourdes  Maracay','0243','2104',
56,'Magdaleno  Magdaleno','0244','2128',
56,'Malariolog¡a Antonio Aranguren  Palo Negro','0243','2117',
56,'Maracay II  Maracay','0243','2104',
56,'Marcelo Guzman  Turmero','0244','2115',
56,'Mario Briceño Iragorry  Maracay','0243','2103',
56,'Mariscal Sucre  Maracay','0243','2104',
56,'Maria Cristina  Maracay','0243','2104',
56,'Mata Redonda  Maracay','0243','2104',
56,'Mata Redonda  Maracay','0243','2103',
56,'Mata Seca  El Limón, Maracay','0243','2105',
56,'Medina Angarita  Cagua','0244','2122',
56,'Mendoza  Tejerias','0244','2119',
56,'Miranda  La Victoria','0244','2121',
56,'Monserrat  Santa Cruz','0243','2123',
56,'Mora 2  La Victoria','0244','2121',
56,'Morean Soto  19 de Abril, Maracay','0243','2107',
56,'Morian Soto  Maracay','0243','2103',
56,'Morita II  Maracay','0243','2103',
56,'Negro Primero  Villa de Cura','0244','2126',
56,'Niño de Jesús  El Consejo','0244','2118',
56,'Niño de Jesús  El Limón, Maracay','0243','2105',
56,'Oasis  Maracay','0243','2103',
56,'Ocumare de La Costa  Ocumare de La Costa','0243','2112',
56,'Ocumarito  Palo Negro','0243','2117',
56,'Orope  San Mateo','0244','2120',
56,'Palma Real  Maracay','0243','2103',
56,'Palo Negro  Palo Negro','0243','2117',
56,'Paraparal I, II, III  Maracay','0243','2103',
56,'Payita  Turmero','0244','2115',
56,'Peñuela Ruiz  Santa Cruz','0243','2123',
56,'Piñonal  Maracay','0243','2103',
56,'Piñonal Sur  Maracay','0243','2103',
56,'Polvor¡n  Turmero','0244','2115',
56,'Portachuelo  La Victoria','0244','2121',
56,'Primitivo de Jesús  La Victoria','0244','2121',
56,'Pueblo Nuevo  Tejerias','0244','2119',
56,'Puerto Colombia','0243','2113',
56,'Quebrada de Pipe  San Mateo','0244','2120',
56,'Rafael Caldera  Maracay','0243','2103',
56,'Rafael Urdaneta  Maracay','0243','2103',
56,'Residencias Coromoto  Maracay','0243','2101',
56,'Rodriguez Palencia  19 de Abril, Maracay','0243','2107',
56,'Rosario de Paya  Turmero','0244','2115',
56,'Ruiz  Tejerias','0244','2119',
56,'Rio Blanco I y II  Maracay','0243','2103',
56,'Rómulo Gallegos  Ocumare de La Costa - Cagua','0243','2122',
56,'Sabaneta  El Consejo','0244','2118',
56,'Saman de Guere  19 de Abril, Maracay','0243','2107',
56,'San Carlos  Maracay','0243','2103',
56,'San Carlos  Turmero','0244','2115',
56,'San Francisco  Maracay','0243','2102',
56,'San Francisco de As¡s','0243','2125',
56,'San Ignacio  Maracay','0243','2104',
56,'San Isidro  Maracay','0243','2101',
56,'San Jacinto  Maracay','0243','2102',
56,'San Joaqu¡n de Turmero  19 de Abril Maracay','0243','2107',
56,'San José  Maracay','0243','2103',
56,'San Luis  Maracay','0243','2103',
56,'San Mateo  San Mateo','0244','2120',
56,'San Miguel  Maracay','0243','2102',
56,'San Miguel  Maracay','0243','2104',
56,'San Miguel  Maracay','0243','2103',
56,'San Miguel  Palo Negro','0243','2117',
56,'San Pablo  Turmero','0244','2115',
56,'San Pedro Alejandrino  Maracay','0243','2103',
56,'San Vicente  Maracay','0243','2104',
56,'San Vicente I y II  Maracay','0243','2104',
56,'Santa Ana  Maracay','0243','2103',
56,'Santa Ana  Palo Negro','0243','2117',
56,'Santa Cruz  Santa Cruz','0243','2123',
56,'Santa Eduvigis  Maracay','0243','2102',
56,'Santa Elena  Palo Negro','0243','2117',
56,'Santa Rita  Maracay','0243','2103',
56,'Santa Rosa  Maracay','0243','2104',
56,'Santa Rosal¡a  Cagua','0244','2122',
56,'Santa Rosal¡a  Palo Negro','0243','2117',
56,'Santo Domingo  El Consejo','0244','2118',
56,'Sergio Medina  Maracay','0243','2103',
56,'Simon Bolívar  El Consejo','0244','2118',
56,'Simon Rodriguez  Maracay','0243','2103',
56,'Soco  La Victoria','0244','2121',
56,'Sorocaima I y II  19 de Abril, Maracay','0243','2107',
56,'Sucre  19 de Abril, Maracay','0243','2107',
56,'Sucre  La Victoria','0244','2121',
56,'Sucre  Maracay','0243','2102',
56,'Surupei  Santa Cruz','0243','2123',
56,'Tamarindo  Maracay','0243','2103',
56,'Tejer¡as  Maracay','0243','2105',
56,'Tejer¡as  Tejerias','0244','2119',
56,'Tierra Amarilla  Tejerias','0244','2119',
56,'Tinapuey I y II  Tejerias','0244','2119',
56,'Tiuna  Maracay','0243','2101',
56,'Toronjal  Maracay','0243','2104',
56,'Trapiche del Medio  El Consejo','0244','2118',
56,'Tucutunemo','0243','2126',
56,'Turagua  Santa Cruz','0243','2123',
56,'Turmero  Turmero','0244','2115',
56,'Union  San Mateo','0244','2120',
56,'Valle Fresco  Turmero','0244','2115',
56,'Valle Lindo I, II  Turmero','0244','2115',
56,'Valle Verde  Maracay','0243','2105',
56,'Victoria  La Victoria','0244','2121',
56,'Villa Zuica','0244','2123',
56,'Villa de Cura  Villa de Cura','0244','2126',
56,'V¡a Colonia Tovar  La Victoria','0244','2121',
56,'Yarabi','0244','2122',
56,'Zamora','0244','2120',
56,'Zuata','0244','2127',
56,'Barbacoas','0244','2301',
56,'Buenos Aires  Maracay','0243','2103',
56,'Camatagua','0246','2335',
56,'Carmen de Cura','0243','2335',
56,'Cuyagua','0243','2112',
56,'El Pinal  Maracay','0243','2101',
56,'Guiripa','0243','2338',
56,'Independencia  Maracay','0243','2101',
56,'La Coromoto  maracay','0243','2101',
56,'San Casimiro','0246','2338',
56,'San Francisco de Cara','0243','2335',
56,'San Sebastian','0246','2340',
56,'Taguay','0243','2335',
56,'Tapatapa','0243','2101',
56,'Valle Morin','0244','2338',
56,'Valle Verde  Maracay','0243','2101',
56,'Villa de Cura','0244','2126',
56,'Yarab¡','0244','2122',
56,'Zuata','0244','2127',
55,'Achaguas','0247','7002',
55,'Apurito','0247','7003',
55,'Arichuna','0247','7001',
55,'Biruaca','0247','7007',
55,'Bruzual','0240','7005',
55,'Camaguan','0247','7007',
55,'Cazorla','0247','7001',
55,'Cunaviche','0247','7001',
55,'El Samán de Apure','0247','7001',
55,'El Yagual','0247','7001',
55,'Elorza','0240','7011',
55,'Guasimal','0247','7001',
55,'Guayabal','0247','7001',
55,'Guachara','0247','7001',
55,'La Trinidad de Orichuna','0247','7001',
55,'Mantecal','0247','7010',
55,'Municipio Quintero','0247','7001'
55,'Puerto Nova','0247','7001',
55,'San Fernando','0247','7001',
55,'San Juan de Payara','0247','7001',
55,'San Juan de Payara','0247','7004',
55,'San Rafael de Atamaica','0247','7001',
55,'San Vicente','0247','7001',
63,'Altagracia de Orituco','0246','2320',
63,'Barbacoa','0246','2334',
63,'Calabozo','0246','2312',
63,'Camatagua','0246','2335',
63,'Cambural de Cataure','0246','2301',
63,'Carmen de Cura','0246','2311',
63,'Chaguaramas','0246','2358',
63,'Corozopando','0246','2301',
63,'Dos Caminos','0246','2301',
63,'El Calvario','0246','2303',
63,'El Caro de La Negra','0246','2301',
63,'El Corozo','0246','2301',
63,'El Palito','0246','2301',
63,'El Punzon','0246','2301',
63,'El Rastro','0246','2304',
63,'El Socorro','0246','2355',
63,'El Sombrero','0246','2319',
63,'Espino','0246','2301',
63,'Francisco de Tiznado','0246','2301',
63,'Guardatinaja','0246','2316',
63,'Guaripa','0246','2301',
63,'Ipare de Orituco','0246','2301',
63,'La Arboleda','0246','2301',
63,'La Esperanza','0246','2301',
63,'Las Mercedes del Llano','0246','2356',
63,'Las Minas','0246','2301',
63,'Lezama','0246','2301',
63,'Libertad de Orituco','0246','2301',
63,'Mamonal','0246','2301',
63,'Ort¡z','0246','2302',
63,'Parapara de Ort¡z','0246','2301',
63,'Paso Real de Macaira','0246','2301',
63,'Pirital','0246','2301',
63,'Roblecito','0246','2301',
63,'Sabana Grande de Orituco','0246','2301',
63,'San Casimiro','0246','2338',
63,'San Francisco de Cara','0246','2301',
63,'San Francisco de Macaira','0246','2301',
63,'San José de Anare','0246','2301',
63,'San José de Guaribe','0246','2301',
63,'San José de Tiznados','0246','2305',
63,'San Juan de los Morros','0246','2301',
63,'San Rafael de Laya','0246','2301',
63,'San Rafael de Orituco','0246','2301',
63,'San Sebastian','0246','2340',
63,'Santa Maria de Ipire','0246','2354',
63,'Taguay','0246','2301',
63,'Tucupido','0246','2301',
63,'Valle La Pascua','0246','2350',
63,'Valle de Mor¡n  Aragua','0246','2301',
63,'Zaraza','0246','2332',
63,'Cabruta','0246','8007',
63,'Camatagua','0246','7001',
63,'Cazorla','0246','2301',
63,'Los Pozotes','0246','2301',
63,'San Jose Unare','0246','2351',
63,'Santa Rita de Manapire','0246','2301',
62,'Acurigua','0268','4101',
62,'Adaure','0268','4102',
62,'Agua Clara','0268','4102',
62,'Agua Larga','0268','4101',
62,'Agua Linda','0268','4110',
62,'Agua Salada','0268','4101',
62,'Aguide','0268','4101',
62,'Amuay','0268','4101',
62,'Aracua','0268','4101',
62,'Boca de Mangle','0268','4101',
62,'Boca de Tocuyo','0268','4101',
62,'Borojo','0268','4118',
62,'Cabure','0268','4101',
62,'Caja de Agua','0268','4150',
62,'Capadare','0259','4101',
62,'Capatarida','0279','4118',
62,'Casigua','0268','4101',
62,'Chichiriviche','0259','2054',
62,'Churuguara','0268','4152',
62,'Coro','0268','4101',
62,'Corralito','0268','4101',
62,'Curamichate','0268','4101',
62,'Curar¡','0268','4101',
62,'Curimagua','0268','4101',
62,'Dabajuro','0279','4118',
62,'El Charal','0268','4101',
62,'El Vinculo','0268','4101',
62,'Guaibacoa','0268','4101',
62,'Jadacaquiva','0268','4101',
62,'Jacura','0268','4110',
62,'La Chapa','0268','4101',
62,'La Cruz de Taratara','0268','4114',
62,'La Negrita','0268','4101',
62,'La Pastora','0268','4101',
62,'La Tabla','0268','4101',
62,'La Taza','0268','4101',
62,'La Vela de Coro','0268','4132',
62,'Lizardo','0268','4101',
62,'Mancillar de La Costa','0268','4101',
62,'Maparari','0268','4104',
62,'Mataruca','0268','4101',
62,'Mene Mauroa','0279','4117',
62,'Mirimire','0259','4110',
62,'Mitare','0268','4101',
62,'Pecaya','0268','4101',
62,'Pedregal','0268','4137',
62,'Piedra Grande','0268','4136',
62,'Pueblo Cumarebo','0268','4101',
62,'Pueblo Nuevo de La Sierra','0268','4101',
62,'Pueblo Nuevo de Paraguana','0268','4150',
62,'Puerto Cumarebo','0268','4167',
62,'Punta Cardon','0268','4154',
62,'Punto Fijo','0268','4102',
62,'P¡ritu','0268','4103',
62,'San José de Bruzual','0268','4101',
62,'San José de Seque','0268','4101',
62,'San Juan de Los Cayos','0259','2054',
62,'San Lorenzo','0268','4101',
62,'San Lorenzo  El Menen','0268','4101',
62,'San Luis','0268','4109',
62,'San Miguel de Macoruca','0268','4101',
62,'Santa Cruz de Bucaral','0268','4101',
62,'Tocopero','0268','4101',
62,'Tocumo de La Rosita','0268','4101',
62,'Tupure','0268','4101',
62,'Urumaco','0268','4101',
62,'Zazarida','0268','4101',
62,'Baraived','0268','4102',
62,'Bariro','0268','4101',
62,'Pureche','0268','4101',
62,'Santa Ana','0268','4102',
52,'Ant¡mano  Caracas','0','1000',
52,'Araguita','0','1223',
52,'Barrio 11 de Agosto  Caracas','0','1010',
52,'Barrio 12 de Octubre  Caracas','0','1073',
52,'Barrio 1','0','1073',
52,'Barrio 24 de Julio  Caracas','0','1073',
52,'Barrio 29 de Julio  Caracas','0','1020',
52,'Barrio 5 de Julio  Caracas','0','1073',
52,'Barrio Agricultura  Caracas','0','1073',
52,'Barrio Agua Amarilla  Caracas','0','1073',
52,'Barrio Aguacatico  Caracas','0','1073',
52,'Barrio Aguacaticos  Caracas','0','1040',
52,'Barrio Ajuro  Caracas','0','1040',
52,'Barrio Alberto Ravell  Caracas','0','1010',
52,'Barrio Alcabala  Caracas','0','1073',
52,'Barrio Alfredo Rojas  Caracas','0','1020',
52,'Barrio Anauco  Caracas','0','1010',
52,'Barrio Andres Bello  Caracas','0','1050',
52,'Barrio Andres Eloy Blanco  Caracas','0','1030',
52,'Barrio Angarita  Caracas','0','1030',
52,'Barrio Antonio José de Sucre  Caracas','0','1073',
52,'Barrio Boca de Lobo  Caracas','0','1000',
52,'Barrio Bosque de la Virgen  Caracas','0','1083',
52,'Barrio Brisas de Casalta  Caracas','0','1030',
52,'Barrio Brisas de Petare  Caracas','0','1073',
52,'Barrio Brisas de Propatria  Caracas','0','1030',
52,'Barrio Brisas del Para¡so  Caracas','0','1020',
52,'Barrio Bruzual  Caracas','0','1040',
52,'Barrio Buenos Aires El Paraiso','0','1020',
52,'Barrio Buenos Aires Petare','0','1073',
52,'Barrio Campo Rico  Caracas','0','1073',
52,'Barrio Caraballo  Caracas','0','1000',
52,'Barrio Carapa  Caracas','0','1000',
52,'Barrio Carapita  Caracas','0','1000',
52,'Barrio Caucaguita','0','1073',
52,'Barrio Caño Amarillo  Caracas','0','1030',
52,'Barrio Centro Italo  Caracas','0','1080',
52,'Barrio Cerro Grande  Caracas','0','1040',
52,'Barrio Colon  Caracas','0','1030',
52,'Barrio Copey  Caracas','0','1000',
52,'Barrio Coromoto  Caracas','0','1020',
52,'Barrio Corral de Piedra  Caracas','0','1000',
52,'Barrio Cortada de Catia  Caracas','0','1030',
52,'Barrio Cortijos  Caracas','0','1050',
52,'Barrio Cotiza  Caracas','0','1010',
52,'Barrio Cristal  Caracas','0','1000',
52,'Barrio El Algodonal  Caracas','0','1020',
52,'Barrio El Calvario  Caracas','0','1030',
52,'Barrio El Campito  Caracas','0','1073',
52,'Barrio El Carmen Catia','0','1030',
52,'Barrio El Cerrito  Caracas','0','1073',
52,'Barrio El Desv¡o  Caracas','0','1040',
52,'Barrio El Encanto  Caracas','0','1073',
52,'Barrio El Esfuerzo  Caracas','0','1073',
52,'Barrio El Guarataro  Caracas','0','1020',
52,'Barrio El Guire  Caracas','0','1080',
52,'Barrio El Mamon  Caracas','0','1010',
52,'Barrio El Manguito San Agustin del Sur','0','1010',
52,'Barrio El Matadero  Caracas','0','1073',
52,'Barrio El Mirador  Caracas','0','1030',
52,'Barrio El Morro  Caracas','0','1073',
52,'Barrio El Mosquito  Caracas','0','1073',
52,'Barrio El Nazareno  Caracas','0','1030',
52,'Barrio El Observatorio  Caracas','0','1030',
52,'Barrio El Refugio  Caracas','0','1030',
52,'Barrio El Retiro  Caracas','0','1010',
52,'Barrio El Sifon  Caracas','0','1000',
52,'Barrio El Triangulo El Cementerio','0','1040',
52,'Barrio El Triangulo La Vega','0','1020',
52,'Barrio Fundacion Mendoza  Caracas','0','1073',
52,'Barrio Fatima I y II  Caracas','0','1073',
52,'Barrio Gato Negro  Caracas','0','1030',
52,'Barrio Gramoven  Caracas','0','1030',
52,'Barrio Guaicaipuro I  Caracas','0','1030',
52,'Barrio Guaicaipuro II  Caracas','0','1030',
52,'Barrio Guaicoco  Caracas','0','1073',
52,'Barrio Guzman Blanco  Caracas','0','1020',
52,'Barrio Hoyada  Caracas','0','1020',
52,'Barrio Hoyo de Las Delicias  Caracas','0','1050',
52,'Barrio Isa¡as Medina  Caracas','0','1030',
52,'Barrio Jardín  Caracas','0','1010',
52,'Barrio José Felix Rivas  Caracas','0','1073',
52,'Barrio José Gregorio Hernandez  Caracas','0','1010',
52,'Barrio Juan XXIII  Caracas','0','1000',
52,'Barrio Julian Blanco  Caracas','0','1073',
52,'Barrio La Bandera  Caracas','0','1040',
52,'Barrio La Barraca  Caracas','0','1040',
52,'Barrio La Bombilla  Caracas','0','1073',
52,'Barrio La Ceiba  Caracas','0','1010',
52,'Barrio La Ceibita  Caracas','0','1040',
52,'Barrio La Charneca  Caracas','0','1010',
52,'Barrio La Cuesta  Caracas','0','1073',
52,'Barrio La Dolorita  Caracas','0','1073',
52,'Barrio La Lagunita  Caracas','0','1073',
52,'Barrio La Libertad  Caracas','0','1073',
52,'Barrio La L¡nea  Caracas','0','1073',
52,'Barrio La Mampita  Caracas','0','1073',
52,'Barrio La Matanza  Caracas','0','1040',
52,'Barrio La Pedrera  Caracas','0','1073',
52,'Barrio La Planada  Caracas','0','1073',
52,'Barrio La Puma Rosa  Caracas','0','1073',
52,'Barrio La Rubia  Caracas','0','1073',
52,'Barrio La Silsa  Caracas','0','1030',
52,'Barrio La Trilla  Caracas','0','1010',
52,'Barrio La Veguita  Caracas','0','1020',
52,'Barrio La Yaguara II  Caracas','0','1000',
52,'Barrio Ladera  Caracas','0','1020',
52,'Barrio Larrazabal  Caracas','0','1030',
52,'Barrio Las Adjuntas  Caracas','0','1000',
52,'Barrio Las Luces  Caracas','0','1040',
52,'Barrio Las Mayas  Caracas','0','1090',
52,'Barrio Las Tapias  Caracas','0','1073',
52,'Barrio Las Tun¡tas  Caracas','0','1030',
52,'Barrio Los Alpes  Caracas','0','1040',
52,'Barrio Los Andinos  Caracas','0','1010',
52,'Barrio Los Cangilones  Caracas','0','1020',
52,'Barrio Los Cujicitos San Jose','0','1010',
52,'Barrio Los Cujicitos La Vega','0','1020',
52,'Barrio Los Erasos  Caracas','0','1010',
52,'Barrio Los Eucaliptos  Caracas','0','1020',
52,'Barrio Los Frailes','0','1030',
52,'Barrio Los Higitos','0','1030',
52,'Barrio Los Lanos  Caracas','0','1010',
52,'Barrio Los Manolos  Caracas','0','1050',
52,'Barrio Los Mecedores  Caracas','0','1010',
52,'Barrio Los Paraparos  Caracas','0','1020',
52,'Barrio L¡dice  Caracas','0','1010',
52,'Barrio Maca  Caracas','0','1073',
52,'Barrio Mamera  Caracas','0','1000',
52,'Barrio Mar¡n  Caracas','0','1010',
52,'Barrio Medina Angarita  Caracas','0','1073',
52,'Barrio Mesuca  Caracas','0','1073',
52,'Barrio Minas de Baruta  Caracas','0','1080',
52,'Barrio Naranjal 1 y 2  Caracas','0','1020',
52,'Barrio Nazareno  Caracas','0','1073',
52,'Barrio Negro Primero  Caracas','0','1073',
52,'Barrio Nuevo Chapellin  Caracas','0','1050',
52,'Barrio Nuevo Mundo  Caracas','0','1020',
52,'Barrio Palo Grande  Caracas','0','1020',
52,'Barrio Plan de Manzano','0','1030',
52,'Barrio Ruperto Lugo','0','1030',
52,'Baruta  Caracas','0','1080',
52,'Bella Vista  Caracas','0','1073',
52,'Birongo','0','1232',
52,'Cafetal  Caracas','0','1061',
52,'Candelaria  Caracas','0','1010',
52,'Caricuao  Caracas','0','1083',
52,'Carmeliatas  Caracas','0','1010',
52,'Carpintero  Caracas','0','1073',
52,'Centro Comercial Tamanaco  Caracas','0','1064',
52,'Centro Medico Docente  Caracas','0','1083',
52,'Chichiriviche','0','1162',
52,'Colonia Mendoza','0','1209',
52,'Corocito','0','1209',
52,'El Clavo','0','1241',
52,'El Polvor¡n  Caracas','0','1010',
52,'El Valle','0','1090',
52,'La Candelaria  Caracas','0','1010',
52,'La Democracia','0','1209',
52,'La Pastora  Caracas','0','1010',
52,'La Vega  Caracas','0','1020',
52,'Las Casitas  Caracas','0','1020',
52,'Llanos de Miquillen','0','1201',
52,'Loma del Aguila  Caracas','0','1080',
52,'Lomas de Terrabel  Caracas','0','1083',
52,'Los Magallanes','0','1030',
52,'Macarao  Caracas','0','1000',
52,'Merecure','0','1241',
52,'Panaquire','0','1226',
52,'Para','0','1020',
52,'Parroquia Altagracia  Caracas','0','1010',
52,'Parroquia Catedral  Caracas','0','1010',
52,'Parroquia Santa Teresa  Caracas','0','1010',
52,'Piedra Azul  Caracas','0','1080',
52,'Piedras Pintadas  Caracas','0','1083',
52,'Pinto Salinas  Caracas','0','1050',
52,'Plaza Venezuela  Caracas','0','1050',
52,'Potrerito  Caracas','0','1090',
52,'Prado de Maria  Caracas','0','1040',
52,'Primero de Mayo  Caracas','0','1010',
52,'Propatria','0','1030',
52,'Providencia  Caracas','0','1040',
52,'Puerta de Caracas  Caracas','0','1010',
52,'Perez Bonalde  Caracas','0','1030',
52,'Quebrada Honda  Caracas','0','1050',
52,'Quinta Crespo  Caracas','0','1010',
52,'Quiripital','0','1209',
52,'Ruiz Pineda  Caracas','0','1000',
52,'Sabana Grande  Caracas','0','1050',
52,'Sabana de Blanco','0','1010',
52,'San Agustín del Norte  Caracas','0','1010',
52,'San Agustín del Sur  Caracas','0','1010',
52,'San Andres  Caracas','0','1040',
52,'San Antonio Caracas','0','1050',
52,'San Antonio  Caracas','0','1040',
52,'San Antonio Lander','0','1215',
52,'San Bernardino  Caracas','0','1010',
52,'San José  Caracas','0','1010',
52,'San José del Avila  Caracas','0','1010',
52,'San Luis  Caracas','0','1061',
52,'San Marino  Caracas','0','1060',
52,'San Mart¡n  Caracas','0','1020',
52,'San Michele  Caracas','0','1071',
52,'San Miguel  Caracas','0','1073',
52,'San Miguel  Caracas','0','1040',
52,'San Miguel  Caracas','0','1020',
52,'San Pascual  Caracas','0','1073',
52,'San Rafael o Sucre  Caracas','0','1020',
52,'San Roman  Caracas','0','1061',
52,'Sans Souci  Caracas','0','1050',
52,'Santa Ana  Caracas','0','1061',
52,'Santa Barbara','0','1243',
52,'Santa Cecilia Caracas','0','1071',
52,'Santa Clara Caracas','0','1061',
52,'Santa Eduvigis Caracas','0','1071',
52,'Santa Fe Caracas','0','1080',
52,'Santa Gertrudis','0','1080',
52,'Santa Inés Caracas','0','1080',
52,'Santa Marta Caracas','0','1061',
52,'Santa Maria Caracas','0','1071',
52,'Santa Mónica Caracas','0','1040',
52,'Santa Rosa Caracas','0','1050',
52,'Santa Sof¡a Caracas','0','1061',
52,'Sartenejas Caracas','0','1080',
52,'Simon Rodriguez  Caracas','0','1050',
52,'Solares del Carmen  Caracas','0','1083',
52,'Sorocaima  Caracas','0','1080',
52,'Taguao','0','1162',
52,'Tapipa','0','1224',
52,'Terrazas de Carapita  Caracas','0','1000',
52,'Terrazas de Caricuao  Caracas','0','1000',
52,'Turiamo Caracas','0','1020',
52,'U.C.V.  Caracas','0','1053',
52,'Unidos Caracas','0','1000',
52,'Unión  Caracas','0','1020',
52,'Urbanización Las Americas  Caracas','0','1020',
52,'Urbanización La Colina  Caracas','0','1050',
52,'Urbanización Los Molinos  Caracas','0','1020',
52,'Urbanización  Caracas','0','1073',
52,'Urbanización 23 de Enero  Caracas','0','1030',
52,'Urbanización Alberto Ravell  Caracas','0','1040',
52,'Urbanización Alegr¡a  Caracas','0','1071',
52,'Urbanización Alta Florida  Caracas','0','1050',
52,'Urbanización Alta Vista  Caracas','0','1030',
52,'Urbanización Arvelo  Caracas','0','1020',
52,'Urbanización Bella Vista  Caracas','0','1020',
52,'Urbanización Bello Monte  Caracas','0','1050',
52,'Urbanización Bicentenario  Caracas','0','1090',
52,'Urbanización Bolívar  Caracas','0','1060',
52,'Urbanización Buen Pastor  Caracas','0','1071',
52,'Urbanización Buena Vista  Caracas','0','1073',
52,'Urbanización Campo Claro  Caracas','0','1071',
52,'Urbanización Cantarrana  Caracas','0','1080',
52,'Urbanización Caricuao  Caracas','0','1000',
52,'Urbanización Casalta II  Caracas','0','1030',
52,'Urbanización Casalta III  Caracas','0','1030',
52,'Urbanización Catia  Caracas','0','1030',
52,'Urbanización Cañada de La Iglesia  Caracas','0','1030',
52,'Urbanización Cementerio  Caracas','0','1040',
52,'Urbanización Chacaito  Caracas','0','1050',
52,'Urbanización Chapell¡n','0','1050',
52,'Urbanización Charallavito  Caracas','0','1080',
52,'Urbanización Ciudad Industrial Catia  Caracas','0','1030',
52,'Urbanización Coche  Caracas','0','1090',
52,'Urbanización Cochecito  Caracas','0','1090',
52,'Urbanización Colinas de Bella Vista  Caracas','0','1020',
52,'Urbanización Colinas de Coche  Caracas','0','1090',
52,'Urbanización Colinas de Las Acacias  Caracas','0','1040',
52,'Urbanización Colinas de Los Caobos  Caracas','0','1050',
52,'Urbanización Colinas de Los Chaguaramos  Caracas','0','1040',
52,'Urbanización Colinas de Santa M├â┬│nica  Caracas','0','1040',
52,'Urbanización Colinas de Vista Alegre  Caracas','0','1020',
52,'Urbanización Continente  Caracas','0','1030',
52,'Urbanización Coracrevi  Caracas','0','1080',
52,'Urbanización Cortijos de Sarr¡a  Caracas','0','1050',
52,'Urbanización Cristobal Rojas  Caracas','0','1090',
52,'Urbanización Delgado Chalbaud  Caracas','0','1090',
52,'Urbanización Diego de Lozada  Caracas','0','1010',
52,'Urbanización El Amparo  Caracas','0','1030',
52,'Urbanización El Bosque','0','1050',
52,'Urbanización El Bosque  Caracas','0','1050',
52,'Urbanización El Conde  Caracas','0','1010',
52,'Urbanización El Estadio  Caracas','0','1020',
52,'Urbanización El Manicomio','0','1030',
52,'Urbanización El Parque  Caracas','0','1071',
52,'Urbanización El Pinar  Caracas','0','1020',
52,'Urbanización El Rosario  Caracas','0','1071',
52,'Urbanización El Silencio  Caracas','0','1010',
52,'Urbanización El Topito  Caracas','0','1010',
52,'Urbanización Gran Colombia  Caracas','0','1040',
52,'Urbanización Guaicaipuro  Caracas','0','1050',
52,'Urbanización Guaicay  Caracas','0','1080',
52,'Urbanización Hijos de Dios  Caracas','0','1010',
52,'Urbanización Hipódromo  Caracas','0','1090',
52,'Urbanización Horizonte  Caracas','0','1071',
52,'Urbanización Hornos de Cal  Caracas','0','1010',
52,'Urbanización Industrial  Caracas','0','1030',
52,'Urbanización Industrial Carapa  Caracas','0','1000',
52,'Urbanización Industrial La Yaguara  Caracas','0','1020',
52,'Urbanización Industrial San Mart├â┬¡n  Caracas','0','1020',
52,'Urbanización Kennedy  Caracas','0','1000',
52,'Urbanización La Campiña  Caracas','0','1050',
52,'Urbanización La Florida  Caracas','0','1050',
52,'Urbanización La Hacienda  Caracas','0','1000',
52,'Urbanización La Haciendita  Caracas','0','1000',
52,'Urbanización La Montaña  Caracas','0','1020',
52,'Urbanización La Palmita  Caracas','0','1010',
52,'Urbanización La Paz  Caracas','0','1020',
52,'Urbanización La Quebradita  Caracas','0','1020',
52,'Urbanización La Rinconada  Caracas','0','1090',
52,'Urbanización La Union  Caracas','0','1083',
52,'Urbanización La Vizcaya  Caracas','0','1061',
52,'Urbanización Las Delicias  Caracas','0','1050',
52,'Urbanización Las Dos Rosas  Caracas','0','1020',
52,'Urbanización Las Flores de Puente Hierro  Caracas','0','1010',
52,'Urbanización Las Fuentes  Caracas','0','1020',
52,'Urbanización Las Lomas  Caracas','0','1080',
52,'Urbanización Las Lomas de La Florida  Caracas','0','1050',
52,'Urbanización Las Lomas de San Rafael  Caracas','0','1050',
52,'Urbanización Las Lomitas  Caracas','0','1020',
52,'Urbanización Las Marias  Caracas','0','1083',
52,'Urbanización Las Mesetas  Caracas','0','1061',
52,'Urbanización Las Palmas  Caracas','0','1050',
52,'Urbanización Loira  Caracas','0','1020',
